time elapsed,date,time,magnitude,x,y,z,field control set point,input state
61.4,05/22/2025,14:55:50.118000,7.03758185e-05,-3.3172238e-06,-1.19875505e-05,-6.92679614e-05,9.91e+37,0
61.5,05/22/2025,14:55:50.218000,7.07147248e-05,-3.39243272e-06,-1.29198843e-05,-6.94416323e-05,9.91e+37,0
61.6,05/22/2025,14:55:50.318000,7.09304713e-05,-3.28136861e-06,-1.38290177e-05,-6.94918891e-05,9.91e+37,0
61.7,05/22/2025,14:55:50.418000,7.10135414e-05,-3.26859233e-06,-1.45571671e-05,-6.94285838e-05,9.91e+37,0
61.8,05/22/2025,14:55:50.518000,7.12841543e-05,-3.16262727e-06,-1.5538016e-05,-6.94981906e-05,9.91e+37,0
61.9,05/22/2025,14:55:50.618000,7.13857513e-05,-3.03592903e-06,-1.63608032e-05,-6.94192534e-05,9.91e+37,0
62.0,05/22/2025,14:55:50.718000,7.15004444e-05,-2.53640169e-06,-1.72455598e-05,-6.93431387e-05,9.91e+37,0
62.1,05/22/2025,14:55:50.818000,7.15362574e-05,-2.35780297e-06,-1.7860746e-05,-6.92305615e-05,9.91e+37,0
62.2,05/22/2025,14:55:50.918000,6.97299646e-05,-2.21095545e-06,-1.79355725e-05,-6.73475678e-05,9.91e+37,0
62.3,05/22/2025,14:55:51.018000,7.08329787e-05,-4.04616367e-06,-1.72910089e-05,-6.85708425e-05,9.91e+37,0
62.4,05/22/2025,14:55:51.118000,7.03839689e-05,-3.80704929e-06,-1.65461115e-05,-6.83054583e-05,9.91e+37,0
62.5,05/22/2025,14:55:51.218000,6.97903078e-05,-3.79978805e-06,-1.54619812e-05,-6.79498036e-05,9.91e+37,0
62.6,05/22/2025,14:55:51.318000,6.97268481e-05,-3.95013308e-06,-1.45915818e-05,-6.80684621e-05,9.91e+37,0
62.7,05/22/2025,14:55:51.418000,6.96237912e-05,-4.08702051e-06,-1.3700442e-05,-6.81400503e-05,9.91e+37,0
62.8,05/22/2025,14:55:51.518000,6.91568937e-05,-4.04758982e-06,-1.29116913e-05,-6.78202122e-05,9.91e+37,0
62.9,05/22/2025,14:55:51.618000,6.90688005e-05,-4.09947852e-06,-1.213253e-05,-6.78711661e-05,9.91e+37,0
63.0,05/22/2025,14:55:51.718000,6.8736287e-05,-3.85897236e-06,-1.11853844e-05,-6.77102109e-05,9.91e+37,0
63.1,05/22/2025,14:55:51.818000,6.84726092e-05,-3.67212998e-06,-1.02890174e-05,-6.75954865e-05,9.91e+37,0
63.2,05/22/2025,14:55:51.918000,6.71068285e-05,-5.31709708e-06,-1.04652047e-05,-6.60721909e-05,9.91e+37,0
63.3,05/22/2025,14:55:52.018000,6.72896278e-05,-6.46408326e-06,-1.13577676e-05,-6.60084143e-05,9.91e+37,0
63.4,05/22/2025,14:55:52.118000,6.74954493e-05,-6.41208655e-06,-1.22954824e-05,-6.60555973e-05,9.91e+37,0
63.5,05/22/2025,14:55:52.218000,6.79100803e-05,-6.62369851e-06,-1.31365345e-05,-6.62973385e-05,9.91e+37,0
63.6,05/22/2025,14:55:52.318000,6.83176096e-05,-6.58551121e-06,-1.4140516e-05,-6.65129509e-05,9.91e+37,0
63.7,05/22/2025,14:55:52.418000,6.85552833e-05,-6.65700674e-06,-1.51044825e-05,-6.6538453e-05,9.91e+37,0
63.8,05/22/2025,14:55:52.518000,6.86680948e-05,-6.45276878e-06,-1.5940002e-05,-6.64799621e-05,9.91e+37,0
63.9,05/22/2025,14:55:52.618000,6.88085032e-05,-6.24325564e-06,-1.67960813e-05,-6.6434355e-05,9.91e+37,0
64.0,05/22/2025,14:55:52.718000,6.89608103e-05,-6.14805623e-06,-1.75747033e-05,-6.63997332e-05,9.91e+37,0
64.1,05/22/2025,14:55:52.818000,6.91399747e-05,-5.76502683e-06,-1.85470361e-05,-6.63559193e-05,9.91e+37,0
64.2,05/22/2025,14:55:52.918000,6.76751881e-05,-6.29674232e-06,-1.90848815e-05,-6.46223601e-05,9.91e+37,0
64.3,05/22/2025,14:55:53.018000,6.6910306e-05,-7.82411378e-06,-1.89140423e-05,-6.37026789e-05,9.91e+37,0
64.4,05/22/2025,14:55:53.118000,6.63511334e-05,-7.45234446e-06,-1.78567385e-05,-6.34670966e-05,9.91e+37,0
64.5,05/22/2025,14:55:53.218000,6.6198451e-05,-7.75946359e-06,-1.69784735e-05,-6.35118656e-05,9.91e+37,0
64.6,05/22/2025,14:55:53.318000,6.62755773e-05,-8.06644999e-06,-1.61270012e-05,-6.37754213e-05,9.91e+37,0
64.7,05/22/2025,14:55:53.418000,6.57312405e-05,-7.99685667e-06,-1.50412084e-05,-6.34854968e-05,9.91e+37,0
64.8,05/22/2025,14:55:53.518000,6.55485739e-05,-8.2110697e-06,-1.41718028e-05,-6.34693145e-05,9.91e+37,0
64.9,05/22/2025,14:55:53.618000,6.51986041e-05,-8.31663263e-06,-1.32530557e-05,-6.32933496e-05,9.91e+37,0
65.0,05/22/2025,14:55:53.718000,6.4769218e-05,-8.10114074e-06,-1.22805097e-05,-6.30762412e-05,9.91e+37,0
65.1,05/22/2025,14:55:53.818000,6.45625618e-05,-7.98781449e-06,-1.12595561e-05,-6.30693397e-05,9.91e+37,0
65.2,05/22/2025,14:55:53.918000,6.44819631e-05,-9.34164539e-06,-1.0939746e-05,-6.28568149e-05,9.91e+37,0
65.3,05/22/2025,14:55:54.018000,6.23673851e-05,-9.6840484e-06,-1.14461271e-05,-6.05383854e-05,9.91e+37,0
65.4,05/22/2025,14:55:54.118000,6.30722528e-05,-1.00524094e-05,-1.2596789e-05,-6.0978513e-05,9.91e+37,0
65.5,05/22/2025,14:55:54.218000,6.38369055e-05,-1.06194808e-05,-1.35401638e-05,-6.14739058e-05,9.91e+37,0
65.6,05/22/2025,14:55:54.318000,6.41949809e-05,-1.07900119e-05,-1.46281374e-05,-6.15677579e-05,9.91e+37,0
65.7,05/22/2025,14:55:54.418000,6.40909788e-05,-1.05674233e-05,-1.54828997e-05,-6.1288359e-05,9.91e+37,0
65.8,05/22/2025,14:55:54.518000,6.45120588e-05,-1.0639527e-05,-1.64964756e-05,-6.14530104e-05,9.91e+37,0
65.9,05/22/2025,14:55:54.618000,6.49226594e-05,-1.04636973e-05,-1.74620196e-05,-6.16485248e-05,9.91e+37,0
66.0,05/22/2025,14:55:54.718000,6.50165061e-05,-1.01865266e-05,-1.84968564e-05,-6.14918453e-05,9.91e+37,0
66.1,05/22/2025,14:55:54.818000,6.50429782e-05,-9.96711279e-06,-1.94050925e-05,-6.12755095e-05,9.91e+37,0
66.2,05/22/2025,14:55:54.918000,6.54190174e-05,-1.03712563e-05,-2.03308402e-05,-6.13085787e-05,9.91e+37,0
66.3,05/22/2025,14:55:55.018000,6.22225373e-05,-1.00301906e-05,-2.00482725e-05,-5.80440022e-05,9.91e+37,0
66.4,05/22/2025,14:55:55.118000,6.29664294e-05,-1.14566433e-05,-1.95209079e-05,-5.87575588e-05,9.91e+37,0
66.5,05/22/2025,14:55:55.218000,6.27438704e-05,-1.16958855e-05,-1.84707795e-05,-5.88118172e-05,9.91e+37,0
66.6,05/22/2025,14:55:55.318000,6.21154083e-05,-1.15550619e-05,-1.74607876e-05,-5.84801282e-05,9.91e+37,0
66.7,05/22/2025,14:55:55.418000,6.18364796e-05,-1.1870448e-05,-1.64776013e-05,-5.84066035e-05,9.91e+37,0
66.8,05/22/2025,14:55:55.518000,6.19289671e-05,-1.21481606e-05,-1.55127315e-05,-5.87109387e-05,9.91e+37,0
66.9,05/22/2025,14:55:55.618000,6.12836411e-05,-1.18800745e-05,-1.45272572e-05,-5.83395861e-05,9.91e+37,0
67.0,05/22/2025,14:55:55.718000,6.11491657e-05,-1.19025391e-05,-1.33546964e-05,-5.84739439e-05,9.91e+37,0
67.1,05/22/2025,14:55:55.818000,6.07522893e-05,-1.1832942e-05,-1.24431639e-05,-5.82751217e-05,9.91e+37,0
67.2,05/22/2025,14:55:55.918000,6.05417153e-05,-1.18144566e-05,-1.15220514e-05,-5.82491222e-05,9.91e+37,0
67.3,05/22/2025,14:55:56.018000,5.95940013e-05,-1.31286609e-05,-1.17004437e-05,-5.69401692e-05,9.91e+37,0
67.4,05/22/2025,14:55:56.118000,5.90827582e-05,-1.26693425e-05,-1.26796131e-05,-5.62982015e-05,9.91e+37,0
67.5,05/22/2025,14:55:56.218000,5.95903669e-05,-1.29063284e-05,-1.36322571e-05,-5.65561675e-05,9.91e+37,0
67.6,05/22/2025,14:55:56.318000,5.9888104e-05,-1.3139552e-05,-1.4728324e-05,-5.65421405e-05,9.91e+37,0
67.7,05/22/2025,14:55:56.418000,6.06281801e-05,-1.33719538e-05,-1.57642398e-05,-5.69952262e-05,9.91e+37,0
67.8,05/22/2025,14:55:56.518000,6.07269216e-05,-1.31839698e-05,-1.67361141e-05,-5.68669011e-05,9.91e+37,0
67.9,05/22/2025,14:55:56.618000,6.09256417e-05,-1.30097278e-05,-1.77700186e-05,-5.68058733e-05,9.91e+37,0
68.0,05/22/2025,14:55:56.718000,6.13075947e-05,-1.28967879e-05,-1.87697229e-05,-5.69209235e-05,9.91e+37,0
68.1,05/22/2025,14:55:56.818000,6.150251e-05,-1.25842061e-05,-1.97212587e-05,-5.68794203e-05,9.91e+37,0
68.2,05/22/2025,14:55:56.918000,6.16142087e-05,-1.21588761e-05,-2.06759107e-05,-5.6753671e-05,9.91e+37,0
68.3,05/22/2025,14:55:57.018000,6.03216679e-05,-1.15850606e-05,-2.08916119e-05,-5.53898054e-05,9.91e+37,0
68.4,05/22/2025,14:55:57.118000,6.08413344e-05,-1.37094259e-05,-2.0730034e-05,-5.55336411e-05,9.91e+37,0
68.5,05/22/2025,14:55:57.218000,6.0092759e-05,-1.31685356e-05,-1.95214186e-05,-5.52869204e-05,9.91e+37,0
68.6,05/22/2025,14:55:57.318000,5.97920611e-05,-1.32785669e-05,-1.84677894e-05,-5.5296573e-05,9.91e+37,0
68.7,05/22/2025,14:55:57.418000,5.93663299e-05,-1.34151345e-05,-1.73648544e-05,-5.51620987e-05,9.91e+37,0
68.8,05/22/2025,14:55:57.518000,5.92571819e-05,-1.36999942e-05,-1.63232911e-05,-5.52926209e-05,9.91e+37,0
68.9,05/22/2025,14:55:57.618000,5.88133096e-05,-1.35351595e-05,-1.54444316e-05,-5.51114723e-05,9.91e+37,0
69.0,05/22/2025,14:55:57.718000,5.85141904e-05,-1.36495325e-05,-1.42575126e-05,-5.50846991e-05,9.91e+37,0
69.1,05/22/2025,14:55:57.818000,5.82083489e-05,-1.35482649e-05,-1.3267642e-05,-5.50329544e-05,9.91e+37,0
69.2,05/22/2025,14:55:57.918000,5.77979589e-05,-1.3330815e-05,-1.22825188e-05,-5.4881993e-05,9.91e+37,0
69.3,05/22/2025,14:55:58.018000,5.75085216e-05,-1.44995381e-05,-1.19381483e-05,-5.4355074e-05,9.91e+37,0
69.4,05/22/2025,14:55:58.118000,5.6084994e-05,-1.5203931e-05,-1.25360901e-05,-5.25091753e-05,9.91e+37,0
69.5,05/22/2025,14:55:58.218000,5.63815478e-05,-1.51132115e-05,-1.34846136e-05,-5.26178199e-05,9.91e+37,0
69.6,05/22/2025,14:55:58.318000,5.72653348e-05,-1.56185999e-05,-1.47915362e-05,-5.307154e-05,9.91e+37,0
69.7,05/22/2025,14:55:58.418000,5.78166784e-05,-1.60237585e-05,-1.58872414e-05,-5.3231598e-05,9.91e+37,0
69.8,05/22/2025,14:55:58.518000,5.77223051e-05,-1.5536117e-05,-1.69232707e-05,-5.29537202e-05,9.91e+37,0
69.9,05/22/2025,14:55:58.618000,5.80841538e-05,-1.55018334e-05,-1.78308718e-05,-5.30614935e-05,9.91e+37,0
70.0,05/22/2025,14:55:58.718000,5.86470546e-05,-1.55616725e-05,-1.89385452e-05,-5.32789157e-05,9.91e+37,0
70.1,05/22/2025,14:55:58.818000,5.87411465e-05,-1.52470223e-05,-1.99432054e-05,-5.31066772e-05,9.91e+37,0
70.2,05/22/2025,14:55:58.918000,5.88917171e-05,-1.48306721e-05,-2.09913647e-05,-5.29872448e-05,9.91e+37,0
70.3,05/22/2025,14:55:59.018000,5.92810003e-05,-1.50207726e-05,-2.20130286e-05,-5.29531865e-05,9.91e+37,0
70.4,05/22/2025,14:55:59.118000,5.73265865e-05,-1.43866959e-05,-2.14271085e-05,-5.11882753e-05,9.91e+37,0
70.5,05/22/2025,14:55:59.218000,5.75344643e-05,-1.509241e-05,-2.06537363e-05,-5.15350068e-05,9.91e+37,0
70.6,05/22/2025,14:55:59.318000,5.71437908e-05,-1.54576016e-05,-1.96365483e-05,-5.13895062e-05,9.91e+37,0
70.7,05/22/2025,14:55:59.418000,5.69881145e-05,-1.57923118e-05,-1.85061163e-05,-5.15341803e-05,9.91e+37,0
70.8,05/22/2025,14:55:59.518000,5.66166852e-05,-1.56970319e-05,-1.73116806e-05,-5.15689631e-05,9.91e+37,0
70.9,05/22/2025,14:55:59.618000,5.6310897e-05,-1.60196213e-05,-1.63970001e-05,-5.14337169e-05,9.91e+37,0
71.0,05/22/2025,14:55:59.718000,5.6139589e-05,-1.59646696e-05,-1.53002604e-05,-5.16012094e-05,9.91e+37,0
71.1,05/22/2025,14:55:59.818000,5.5538993e-05,-1.59448777e-05,-1.40886195e-05,-5.13015733e-05,9.91e+37,0
71.2,05/22/2025,14:55:59.918000,5.52056056e-05,-1.56641231e-05,-1.31674123e-05,-5.12729304e-05,9.91e+37,0
71.3,05/22/2025,14:56:00.018000,5.47409043e-05,-1.53778908e-05,-1.22450625e-05,-5.10895834e-05,9.91e+37,0
71.4,05/22/2025,14:56:00.118000,5.44248445e-05,-1.46817214e-05,-1.20756946e-05,-5.09969446e-05,9.91e+37,0
71.5,05/22/2025,14:56:00.218000,5.49455889e-05,-1.5024499e-05,-1.29622802e-05,-5.12373054e-05,9.91e+37,0
71.6,05/22/2025,14:56:00.318000,5.51224628e-05,-1.50069031e-05,-1.41053737e-05,-5.1130394e-05,9.91e+37,0
71.7,05/22/2025,14:56:00.418000,5.56676429e-05,-1.51644849e-05,-1.52819764e-05,-5.13360113e-05,9.91e+37,0
71.8,05/22/2025,14:56:00.518000,5.6191675e-05,-1.53094228e-05,-1.62591366e-05,-5.15632271e-05,9.91e+37,0
71.9,05/22/2025,14:56:00.618000,5.62318971e-05,-1.49897553e-05,-1.72688969e-05,-5.13723534e-05,9.91e+37,0
72.0,05/22/2025,14:56:00.718000,5.63821107e-05,-1.48519941e-05,-1.82588219e-05,-5.12345206e-05,9.91e+37,0
72.1,05/22/2025,14:56:00.818000,5.6853469e-05,-1.4605723e-05,-1.93340604e-05,-5.14313514e-05,9.91e+37,0
72.2,05/22/2025,14:56:00.918000,5.70871758e-05,-1.43251994e-05,-2.0453803e-05,-5.13359157e-05,9.91e+37,0
72.3,05/22/2025,14:56:01.018000,5.73295918e-05,-1.40274001e-05,-2.13504711e-05,-5.13232065e-05,9.91e+37,0
72.4,05/22/2025,14:56:01.118000,5.69161476e-05,-1.32980234e-05,-2.14155507e-05,-5.10292526e-05,9.91e+37,0
72.5,05/22/2025,14:56:01.218000,5.68961322e-05,-1.35469401e-05,-2.04977463e-05,-5.13175669e-05,9.91e+37,0
72.6,05/22/2025,14:56:01.318000,5.67030504e-05,-1.39793283e-05,-1.97240216e-05,-5.12911033e-05,9.91e+37,0
72.7,05/22/2025,14:56:01.418000,5.60114317e-05,-1.38974706e-05,-1.86141768e-05,-5.09671779e-05,9.91e+37,0
72.8,05/22/2025,14:56:01.518000,5.58693494e-05,-1.41700494e-05,-1.75410878e-05,-5.1116574e-05,9.91e+37,0
72.9,05/22/2025,14:56:01.618000,5.56744463e-05,-1.43744229e-05,-1.64984337e-05,-5.11939608e-05,9.91e+37,0
73.0,05/22/2025,14:56:01.718000,5.52879325e-05,-1.42901184e-05,-1.551289e-05,-5.11067338e-05,9.91e+37,0
73.1,05/22/2025,14:56:01.818000,5.50048731e-05,-1.42217321e-05,-1.44579066e-05,-5.1129711e-05,9.91e+37,0
73.2,05/22/2025,14:56:01.918000,5.47708542e-05,-1.43452455e-05,-1.33939942e-05,-5.11337591e-05,9.91e+37,0
73.3,05/22/2025,14:56:02.018000,5.42435677e-05,-1.41401383e-05,-1.24599413e-05,-5.08642408e-05,9.91e+37,0
73.4,05/22/2025,14:56:02.118000,5.45731424e-05,-1.37538092e-05,-1.18063286e-05,-5.14749571e-05,9.91e+37,0
73.5,05/22/2025,14:56:02.218000,5.55768496e-05,-1.33282905e-05,-1.22006065e-05,-5.25574741e-05,9.91e+37,0
73.6,05/22/2025,14:56:02.318000,5.63033817e-05,-1.38355508e-05,-1.32612629e-05,-5.29413566e-05,9.91e+37,0
73.7,05/22/2025,14:56:02.418000,5.67923199e-05,-1.41000942e-05,-1.44114599e-05,-5.30929823e-05,9.91e+37,0
73.8,05/22/2025,14:56:02.518000,5.69959672e-05,-1.39986766e-05,-1.54285377e-05,-5.30522153e-05,9.91e+37,0
73.9,05/22/2025,14:56:02.618000,5.73689871e-05,-1.4071625e-05,-1.6400877e-05,-5.31432149e-05,9.91e+37,0
74.0,05/22/2025,14:56:02.718000,5.76859685e-05,-1.38374949e-05,-1.73606403e-05,-5.32428668e-05,9.91e+37,0
74.1,05/22/2025,14:56:02.818000,5.79328129e-05,-1.36559933e-05,-1.84235859e-05,-5.32005276e-05,9.91e+37,0
74.2,05/22/2025,14:56:02.918000,5.81593205e-05,-1.32865895e-05,-1.92837346e-05,-5.32363661e-05,9.91e+37,0
74.3,05/22/2025,14:56:03.018000,5.82780462e-05,-1.30508823e-05,-2.0452476e-05,-5.29877473e-05,9.91e+37,0
74.4,05/22/2025,14:56:03.118000,5.81771008e-05,-1.19369582e-05,-2.07719236e-05,-5.30151986e-05,9.91e+37,0
74.5,05/22/2025,14:56:03.218000,6.012223e-05,-1.23320933e-05,-2.04478724e-05,-5.51768659e-05,9.91e+37,0
74.6,05/22/2025,14:56:03.318000,5.93002625e-05,-1.1875471e-05,-1.93785419e-05,-5.47719493e-05,9.91e+37,0
74.7,05/22/2025,14:56:03.418000,5.91172003e-05,-1.19991706e-05,-1.84755451e-05,-5.48590695e-05,9.91e+37,0
74.8,05/22/2025,14:56:03.518000,5.91564119e-05,-1.25873017e-05,-1.74350867e-05,-5.51095152e-05,9.91e+37,0
74.9,05/22/2025,14:56:03.618000,5.86514863e-05,-1.24604671e-05,-1.6368234e-05,-5.49255361e-05,9.91e+37,0
75.0,05/22/2025,14:56:03.718000,5.8291558e-05,-1.25499909e-05,-1.5356687e-05,-5.48140094e-05,9.91e+37,0
75.1,05/22/2025,14:56:03.818000,5.81153866e-05,-1.26605739e-05,-1.44003594e-05,-5.48610762e-05,9.91e+37,0
75.2,05/22/2025,14:56:03.918000,5.7659485e-05,-1.2479241e-05,-1.33181456e-05,-5.46947141e-05,9.91e+37,0
75.3,05/22/2025,14:56:04.018000,5.71814744e-05,-1.23830119e-05,-1.23314329e-05,-5.44455489e-05,9.91e+37,0
75.4,05/22/2025,14:56:04.118000,5.67400213e-05,-1.17471374e-05,-1.13826348e-05,-5.43311182e-05,9.91e+37,0
75.5,05/22/2025,14:56:04.218000,5.95396887e-05,-1.17046572e-05,-1.14592853e-05,-5.72421201e-05,9.91e+37,0
75.6,05/22/2025,14:56:04.318000,5.95908955e-05,-1.10682111e-05,-1.22384699e-05,-5.72607142e-05,9.91e+37,0
75.7,05/22/2025,14:56:04.418000,5.99915953e-05,-1.1314934e-05,-1.31782568e-05,-5.74220979e-05,9.91e+37,0
75.8,05/22/2025,14:56:04.518000,6.05700843e-05,-1.14476817e-05,-1.43345673e-05,-5.77252621e-05,9.91e+37,0
75.9,05/22/2025,14:56:04.618000,6.08368667e-05,-1.14699858e-05,-1.52975817e-05,-5.77542013e-05,9.91e+37,0
76.0,05/22/2025,14:56:04.718000,6.10533301e-05,-1.13396369e-05,-1.61956557e-05,-5.77635049e-05,9.91e+37,0
76.1,05/22/2025,14:56:04.818000,6.15247568e-05,-1.12042799e-05,-1.73162342e-05,-5.79647121e-05,9.91e+37,0
76.2,05/22/2025,14:56:04.918000,6.16095296e-05,-1.08920714e-05,-1.81932918e-05,-5.78454929e-05,9.91e+37,0
76.3,05/22/2025,14:56:05.018000,6.17648648e-05,-1.08672726e-05,-1.9181418e-05,-5.7696396e-05,9.91e+37,0
76.4,05/22/2025,14:56:05.118000,6.18249753e-05,-1.03795665e-05,-2.00284513e-05,-5.75626033e-05,9.91e+37,0
76.5,05/22/2025,14:56:05.218000,6.30787807e-05,-8.90327033e-06,-1.9795386e-05,-5.92267427e-05,9.91e+37,0
76.6,05/22/2025,14:56:05.318000,6.33398078e-05,-8.33577755e-06,-1.87877589e-05,-5.99121539e-05,9.91e+37,0
76.7,05/22/2025,14:56:05.418000,6.30860725e-05,-8.55031913e-06,-1.79595177e-05,-5.98681911e-05,9.91e+37,0
76.8,05/22/2025,14:56:05.518000,6.2790079e-05,-8.72446686e-06,-1.68318419e-05,-5.9859559e-05,9.91e+37,0
76.9,05/22/2025,14:56:05.618000,6.22615156e-05,-8.62968958e-06,-1.59922433e-05,-5.95505914e-05,9.91e+37,0
77.0,05/22/2025,14:56:05.718000,6.2273106e-05,-8.92874874e-06,-1.5024787e-05,-5.97701677e-05,9.91e+37,0
77.1,05/22/2025,14:56:05.818000,6.20424959e-05,-8.92844291e-06,-1.42178372e-05,-5.97277767e-05,9.91e+37,0
77.2,05/22/2025,14:56:05.918000,6.14333752e-05,-8.69950465e-06,-1.31818967e-05,-5.93684748e-05,9.91e+37,0
77.3,05/22/2025,14:56:06.018000,6.12018575e-05,-8.78657219e-06,-1.21464808e-05,-5.93373955e-05,9.91e+37,0
77.4,05/22/2025,14:56:06.118000,6.08512561e-05,-8.48128688e-06,-1.13001479e-05,-5.91882573e-05,9.91e+37,0
77.5,05/22/2025,14:56:06.218000,6.1668221e-05,-7.71405793e-06,-1.06742654e-05,-6.02455214e-05,9.91e+37,0
77.6,05/22/2025,14:56:06.318000,6.33766084e-05,-6.94408385e-06,-1.11280126e-05,-6.2004367e-05,9.91e+37,0
77.7,05/22/2025,14:56:06.418000,6.39180627e-05,-7.37012515e-06,-1.20134539e-05,-6.23448228e-05,9.91e+37,0
77.8,05/22/2025,14:56:06.518000,6.40880224e-05,-7.32044145e-06,-1.29347465e-05,-6.2340822e-05,9.91e+37,0
77.9,05/22/2025,14:56:06.618000,6.43533326e-05,-7.33687557e-06,-1.39299115e-05,-6.23977503e-05,9.91e+37,0
78.0,05/22/2025,14:56:06.718000,6.46895306e-05,-7.44599749e-06,-1.49479372e-05,-6.24968132e-05,9.91e+37,0
78.1,05/22/2025,14:56:06.818000,6.49742083e-05,-7.37614466e-06,-1.58309987e-05,-6.25829027e-05,9.91e+37,0
78.2,05/22/2025,14:56:06.918000,6.53057253e-05,-7.23187945e-06,-1.68214378e-05,-6.26863375e-05,9.91e+37,0
78.3,05/22/2025,14:56:07.018000,6.54195593e-05,-6.99512324e-06,-1.76009746e-05,-6.26178304e-05,9.91e+37,0
78.4,05/22/2025,14:56:07.118000,6.5609498e-05,-6.55473617e-06,-1.85196869e-05,-6.25992241e-05,9.91e+37,0
78.5,05/22/2025,14:56:07.218000,6.51435722e-05,-5.13594834e-06,-1.88087114e-05,-6.21573762e-05,9.91e+37,0
78.6,05/22/2025,14:56:07.318000,6.78452911e-05,-5.02834274e-06,-1.84018523e-05,-6.51081495e-05,9.91e+37,0
78.7,05/22/2025,14:56:07.418000,6.72420727e-05,-4.49630365e-06,-1.73633918e-05,-6.48058039e-05,9.91e+37,0
78.8,05/22/2025,14:56:07.518000,6.6582971e-05,-4.34230065e-06,-1.63248909e-05,-6.44044594e-05,9.91e+37,0
78.9,05/22/2025,14:56:07.618000,6.63979028e-05,-4.68528027e-06,-1.54679048e-05,-6.44008817e-05,9.91e+37,0
79.0,05/22/2025,14:56:07.718000,6.64267188e-05,-4.79955092e-06,-1.46500487e-05,-6.46130742e-05,9.91e+37,0
79.1,05/22/2025,14:56:07.818000,6.61066693e-05,-4.86739814e-06,-1.37692947e-05,-6.44733021e-05,9.91e+37,0
79.2,05/22/2025,14:56:07.918000,6.57468816e-05,-4.8654066e-06,-1.28243622e-05,-6.43002021e-05,9.91e+37,0
79.3,05/22/2025,14:56:08.018000,6.55324944e-05,-4.80340727e-06,-1.20000298e-05,-6.42451118e-05,9.91e+37,0
79.4,05/22/2025,14:56:08.118000,6.50208064e-05,-4.64081022e-06,-1.09855336e-05,-6.39178081e-05,9.91e+37,0
79.5,05/22/2025,14:56:08.218000,6.4428167e-05,-3.93075076e-06,-1.01944432e-05,-6.34949702e-05,9.91e+37,0
79.6,05/22/2025,14:56:08.318000,6.77226679e-05,-3.5129345e-06,-1.01078308e-05,-6.68718984e-05,9.91e+37,0
79.7,05/22/2025,14:56:08.418000,6.74863334e-05,-2.64102944e-06,-1.08352592e-05,-6.65584503e-05,9.91e+37,0
79.8,05/22/2025,14:56:08.518000,6.79433871e-05,-2.8798857e-06,-1.18751314e-05,-6.68355546e-05,9.91e+37,0
79.9,05/22/2025,14:56:08.618000,6.85011963e-05,-3.23840255e-06,-1.26685198e-05,-6.72416185e-05,9.91e+37,0
80.0,05/22/2025,14:56:08.718000,6.85855621e-05,-3.06676276e-06,-1.35408025e-05,-6.71656233e-05,9.91e+37,0
80.1,05/22/2025,14:56:08.818000,6.87947767e-05,-2.90451272e-06,-1.44694523e-05,-6.71931548e-05,9.91e+37,0
80.2,05/22/2025,14:56:08.918000,6.89466954e-05,-2.93112701e-06,-1.52756579e-05,-6.71692606e-05,9.91e+37,0
80.3,05/22/2025,14:56:09.018000,6.92003067e-05,-2.80253978e-06,-1.61351982e-05,-6.72345417e-05,9.91e+37,0
80.4,05/22/2025,14:56:09.118000,6.93785189e-05,-2.49960687e-06,-1.70554219e-05,-6.72030017e-05,9.91e+37,0
80.5,05/22/2025,14:56:09.218000,6.93179381e-05,-2.12083239e-06,-1.76540462e-05,-6.69986065e-05,9.91e+37,0
80.6,05/22/2025,14:56:09.318000,7.06731265e-05,-2.38805168e-07,-1.73265991e-05,-6.85158576e-05,9.91e+37,0
80.7,05/22/2025,14:56:09.418000,7.08957999e-05,2.27614334e-07,-1.64036707e-05,-6.89716045e-05,9.91e+37,0
80.8,05/22/2025,14:56:09.518000,7.08863088e-05,-1.55811998e-07,-1.55901624e-05,-6.91504977e-05,9.91e+37,0
80.9,05/22/2025,14:56:09.618000,7.08457961e-05,-1.10684668e-07,-1.49496514e-05,-6.92504332e-05,9.91e+37,0
81.0,05/22/2025,14:56:09.718000,7.0302964e-05,-1.77468136e-07,-1.41082407e-05,-6.88725838e-05,9.91e+37,0
81.1,05/22/2025,14:56:09.818000,7.03168968e-05,-2.51106061e-07,-1.32780414e-05,-6.9051405e-05,9.91e+37,0
81.2,05/22/2025,14:56:09.918000,7.00194681e-05,-4.8902149e-07,-1.22929757e-05,-6.89301786e-05,9.91e+37,0
81.3,05/22/2025,14:56:10.018000,6.9534158e-05,-3.25516098e-07,-1.15644715e-05,-6.85649777e-05,9.91e+37,0
81.4,05/22/2025,14:56:10.118000,6.93218042e-05,-1.95090875e-07,-1.07066184e-05,-6.84897277e-05,9.91e+37,0
81.5,05/22/2025,14:56:10.218000,6.90750719e-05,-2.18298274e-08,-1.00071796e-05,-6.83463344e-05,9.91e+37,0
81.6,05/22/2025,14:56:10.318000,6.85698419e-05,7.13295846e-07,-9.49090443e-06,-6.79060907e-05,9.91e+37,0
81.7,05/22/2025,14:56:10.418000,6.87491228e-05,6.40874496e-07,-9.9819151e-06,-6.80175899e-05,9.91e+37,0
81.8,05/22/2025,14:56:10.518000,6.88998185e-05,6.03024528e-07,-1.08255755e-05,-6.80413717e-05,9.91e+37,0
